当前价-0,成交总量-1,成交总额-2,持仓量-3,昨结算-4,成交笔数-5,市盈率1-6,开盘价-8,最高价-9,时间戳-G,最低价-a,今结算-b,前收盘-c,多档委买价-d,多档委买量-e,多档委卖价-f,多档委卖量-g,,
8.71,663623,580564327,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:51,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16687, 12030, 7609, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2629, 5944, 2160, 2963, 2717",66362300,8.748405751
8.7,664012,580902850,0,0,0,6.69,8.85,8.9, 2018-07-16 14:50:54,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16430, 12099, 7634, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2536, 4864, 2160, 2963, 2717",66401200,8.748378794
8.71,664031,580919399,0,0,0,6.7,8.85,8.9, 2018-07-16 14:50:57,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16460, 12099, 7634, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2527, 4876, 2070, 2963, 2717",66403100,8.748377696
8.7,664032,580920269,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:00,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16591, 12099, 7634, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2527, 4876, 2070, 2963, 2717",66403200,8.748377623
8.7,664038,580925490,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:03,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16686, 12099, 7634, 4403, 3989"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2561, 4876, 2070, 2963, 2717",66403800,8.748377201
8.71,664065,580949005,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:06,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17039, 12079, 7644, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2536, 4878, 2070, 2963, 2717",66406500,8.748375611
8.7,664143,581016942,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:09,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17141, 12090, 7644, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2460, 4889, 2070, 2963, 2717",66414300,8.748371089
8.7,664153,581025647,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:12,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17206, 12090, 7705, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2455, 4886, 2045, 2963, 2717",66415300,8.748370436
8.71,664386,581228588,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:15,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17285, 12505, 7706, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2295, 4886, 2045, 2963, 2717",66438600,8.748356949
8.71,664457,581290392,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:18,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17293, 12931, 7706, 4403, 3980"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3105, 4886, 2045, 2963, 2717",66445700,8.748352294
8.7,664566,581385329,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:21,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17838, 13908, 7706, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2998, 4886, 2045, 2963, 2717",66456600,8.748345973
8.7,664668,581474169,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:24,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18054, 14115, 7706, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2898, 4976, 2045, 2963, 2717",66466800,8.748340058
8.71,664779,581570750,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:27,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18122, 15126, 7601, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3288, 4976, 2045, 2963, 2717",66477900,8.748332152
8.71,664822,581608171,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:30,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18214, 15606, 7491, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3316, 4976, 2045, 2963, 2694",66482200,8.748329192
8.71,664842,581625588,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:33,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18296, 15685, 7502, 4403, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3299, 4895, 2045, 2963, 2694",66484200,8.748327994
8.71,665106,581855421,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:36,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18306, 15696, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3146, 4895, 2045, 2963, 2694",66510600,8.748311111
8.71,665143,581887643,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:39,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18429, 15696, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3114, 4895, 2045, 2963, 2694",66514300,8.748308905
8.7,665191,581929446,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:42,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18291, 15699, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3071, 4918, 2505, 2963, 2694",66519100,8.748306065
8.7,665193,581931186,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:45,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18340, 15710, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3132, 4918, 2045, 2925, 2703",66519300,8.74830592
8.7,666123,582739764,0,0,0,6.69,8.85,8.9, 2018-07-16 14:51:48,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17435, 15640, 7499, 4402, 3915"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 3132, 4918, 2045, 2925, 2703",66612300,8.748230642
8.71,667220,583695249,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:51,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17470, 14062, 7499, 4402, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2037, 4918, 2045, 2925, 2703",66722000,8.748167756
8.71,667252,583723119,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:54,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17491, 13906, 7499, 4402, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 2007, 4918, 2045, 2925, 2703",66725200,8.748165895
8.71,667467,583910384,0,0,0,6.7,8.85,8.9, 2018-07-16 14:51:57,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17523, 13906, 7499, 4402, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1792, 4918, 2045, 2925, 2703",66746700,8.748153602
8.7,667568,583998254,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:00,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17470, 14456, 7499, 4402, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1793, 4918, 2045, 2925, 2703",66756800,8.748146316
8.71,667650,584069673,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:03,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17469, 14456, 7499, 4400, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1717, 4918, 2016, 2925, 2703",66765000,8.748141586
8.71,667686,584101027,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:06,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17549, 14456, 7499, 4400, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1692, 4918, 2016, 2925, 2703",66768600,8.7481395
8.7,667694,584107992,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:09,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17728, 13901, 7499, 4398, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1688, 4918, 2016, 2925, 2703",66769400,8.748138998
8.71,668060,584426776,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:12,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17830, 13951, 7499, 4368, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1324, 4918, 2016, 2925, 2703",66806000,8.748118073
8.71,668179,584530423,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:15,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17821, 13953, 7499, 4368, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1212, 4918, 2016, 2925, 2703",66817900,8.748111255
8.71,668226,584571360,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:18,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17866, 13973, 7499, 4389, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1165, 4918, 2016, 2925, 2703",66822600,8.748108574
8.7,668360,584688068,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:21,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17799, 13987, 7504, 4389, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1037, 4918, 2016, 2925, 2703",66836000,8.748100844
8.7,668364,584691550,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:24,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 18006, 13997, 7534, 4389, 3905"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1590, 4907, 2016, 2925, 2703",66836400,8.748100586
8.71,668702,584985913,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:27,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17982, 13972, 7530, 4388, 3906"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1287, 4907, 2016, 2925, 2723",66870200,8.748080804
8.71,669711,585863750,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:30,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17004, 13977, 7526, 4388, 3900"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1291, 4907, 2016, 2925, 2723",66971100,8.748008469
8.7,669931,586055367,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:33,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 17046, 14028, 7506, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1074, 4907, 2016, 2925, 2723",66993100,8.747995943
8.71,670008,586122432,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:36,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16584, 14028, 7512, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1254, 4907, 2046, 2925, 2723",67000800,8.747991546
8.71,670024,586136367,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:39,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16605, 14014, 7512, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1240, 4907, 2046, 2925, 2723",67002400,8.747990624
8.71,670071,586177304,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:42,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16633, 14014, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1213, 5057, 2046, 2925, 2723",67007100,8.747987959
8.7,670082,586186881,0,0,0,6.69,8.85,8.9, 2018-07-16 14:52:45,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16769, 14050, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1212, 5057, 2046, 2925, 2723",67008200,8.747987276
8.71,670142,586239140,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:48,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16792, 14050, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 1162, 5057, 2046, 2905, 2623",67014200,8.74798386
8.71,670388,586453398,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:51,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16782, 14106, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 992, 5057, 2046, 2905, 2623",67038800,8.747969803
8.71,670650,586681598,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:54,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16858, 14121, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 872, 5055, 2046, 2905, 2623",67065000,8.747954939
8.71,670721,586743439,0,0,0,6.7,8.85,8.9, 2018-07-16 14:52:57,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16856, 14089, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 802, 5055, 2046, 2905, 2623",67072100,8.747950921
8.7,671055,587034105,0,0,0,6.69,8.85,8.9, 2018-07-16 14:53:00,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16626, 14089, 7520, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 736, 5055, 2046, 2905, 2623",67105500,8.747928337
8.71,671196,587156883,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:03,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16641, 14079, 7480, 4368, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 628, 5055, 2046, 2905, 2623",67119600,8.747919877
8.71,671486,587409471,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:06,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16648, 14070, 7480, 4367, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 340, 5055, 2046, 2905, 2623",67148600,8.747903471
8.71,671789,587673383,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:09,8.69,0,8.88," 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999, 8.6600000000000001"," 16647, 14075, 7480, 4367, 3880"," 8.7100000000000009, 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75"," 48, 5055, 2046, 2905, 2623",67178900,8.74788636
8.71,671856,587731644,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:12,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 38, 16819, 14075, 7473, 4367"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 5055, 2034, 2905, 2623, 1834",67185600,8.747881153
8.72,672858,588605386,0,0,0,6.71,8.85,8.9, 2018-07-16 14:53:15,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 108, 16802, 14062, 7473, 4367"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4055, 2034, 2905, 2623, 1834",67285800,8.747839604
8.71,672905,588646325,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:18,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 243, 16801, 14062, 7473, 4367"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4083, 2034, 2905, 2623, 1834",67290500,8.74783699
8.71,672960,588694235,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:21,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 414, 16654, 14166, 7473, 4367"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4078, 2034, 2905, 2623, 1834",67296000,8.747833972
8.71,672984,588715140,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:24,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1273, 16694, 14176, 7473, 4367"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4177, 2034, 2905, 2623, 1834",67298400,8.747832638
8.71,673167,588874533,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:27,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1256, 16736, 13696, 7339, 4362"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4220, 2034, 2905, 2623, 1834",67316700,8.747822353
8.71,673419,589094073,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:30,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1141, 16636, 13694, 7329, 4362"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4172, 2034, 2905, 2623, 1834",67341900,8.747808912
8.71,673424,589098428,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:33,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1329, 16596, 13694, 7329, 4362"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4320, 2034, 2905, 2623, 1834",67342400,8.747808632
8.71,673424,589098428,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:36,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1456, 16731, 13694, 7299, 4362"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4320, 2034, 2905, 2623, 1834",67342400,8.747808632
8.71,673446,589117600,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:39,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1461, 16751, 12109, 7275, 4362"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4320, 2034, 2905, 2623, 1834",67344600,8.747807545
8.71,673525,589186409,0,0,0,6.7,8.85,8.9, 2018-07-16 14:53:42,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1508, 16778, 12092, 7260, 4362"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4321, 2034, 2905, 2623, 1816",67352500,8.747803111
8.72,673550,589208207,0,0,0,6.71,8.85,8.9, 2018-07-16 14:53:45,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1566, 16782, 12086, 7260, 4242"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4298, 2034, 2905, 2623, 1816",67355000,8.747802049
8.72,673565,589221277,0,0,0,6.71,8.85,8.9, 2018-07-16 14:53:48,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 1628, 16785, 12086, 7260, 4242"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 4294, 2034, 2905, 2623, 1816",67356500,8.747801281
